PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141255.8.wgt.RDat	SPATA22	17	 3343313	 3375635	0.262627	rs9897923	 2.93	rs6502671	 9.28e-05	-2.82	-1.59298	537	  3	lasso	 4.15e-03	2.31e-01	 1.08671	2.77e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141279.11.wgt.RDat	NPEPPS	17	45600308	45700642	0.080209	rs16947078	 2.83	rs4794001	 7.64e-03	-3.23	-1.91572	365	  1	lasso	 6.08e-03	1.99e-01	 1.91572	5.54e-02
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141293.11.wgt.RDat	SKAP1	17	46210802	46507637	0.039986	NA	   NA	NA	       NA	   NA	      NA	  0	  0	lasso	-7.90e-03	7.04e-01	      NA	      NA
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141295.9.wgt.RDat	SCRN2	17	45915080	45918699	0.059661	rs16947078	 2.83	rs2074185	-7.25e-04	-2.82	-0.66774	386	  2	lasso	 1.18e-02	1.32e-01	 1.05675	2.91e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141298.13.wgt.RDat	SSH2	17	27952956	28257294	0.103367	rs4583306	 2.49	rs719601	-6.79e-03	 3.38	 1.41903	333	333	blup	 2.21e-02	6.53e-02	 1.83792	6.61e-02
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141314.8.wgt.RDat	RHBDL3	17	30593195	30651583	0.215490	rs9904092	-3.03	rs10853149	 3.91e-02	 3.55	 2.18305	276	276	blup	 5.79e-02	6.53e-03	 1.17023	2.42e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141338.9.wgt.RDat	ABCA8	17	66863433	66951492	0.045000	rs9905982	 2.45	rs7213314	 1.05e-01	 3.68	-0.69471	454	  2	lasso	 2.09e-02	7.10e-02	-0.69565	4.87e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141376.16.wgt.RDat	BCAS3	17	58754814	59470199	0.120184	rs8079220	 3.22	rs6504021	 4.55e-02	 3.12	 1.16795	 93	 93	blup	 6.15e-02	5.18e-03	-0.21173	8.32e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141378.13.wgt.RDat	PTRH2	17	57751997	57784825	0.136249	rs6503905	 3.31	rs8071475	 1.78e-02	 3.38	-0.18649	304	304	blup	 4.39e-02	1.58e-02	 0.78002	4.35e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141480.13.wgt.RDat	ARRB2	17	 4613784	 4624794	0.047916	rs1047966	 5.47	rs882847	-2.70e-03	 3.12	 0.92115	435	435	blup	 1.47e-02	1.08e-01	-0.78690	4.31e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141485.11.wgt.RDat	SLC13A5	17	 6588032	 6616886	0.361785	rs11078638	-3.20	rs16955918	 3.64e-02	 3.79	 1.11800	548	548	blup	 2.23e-02	6.48e-02	 0.15562	8.76e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141499.12.wgt.RDat	WRAP53	17	 7589690	 7606820	0.033649	NA	   NA	NA	       NA	   NA	      NA	  0	  0	enet	 2.07e-02	7.20e-02	      NA	      NA
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141503.11.wgt.RDat	MINK1	17	 4736683	 4801068	0.087335	rs7225151	 6.04	rs3826517	-9.01e-03	-3.34	-0.61344	426	  1	lasso	-7.84e-03	6.98e-01	 0.61344	5.40e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141504.7.wgt.RDat	SAT2	17	 7529552	 7531194	0.099936	rs9901675	-3.60	rs8068222	 3.00e-02	 3.51	-1.71605	498	  2	lasso	 4.12e-02	1.89e-02	-1.71580	8.62e-02
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141519.10.wgt.RDat	CCDC40	17	78010435	78074412	0.150489	rs3829574	-2.52	rs3764438	 3.98e-02	 3.84	-0.67153	405	  3	lasso	 3.08e-02	3.69e-02	-0.95492	3.40e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141524.11.wgt.RDat	TMC6	17	76107881	76128439	0.137102	rs1065768	-2.87	rs894546	-9.06e-03	-4.04	 0.77851	536	  1	lasso	 4.02e-02	2.01e-02	-0.77851	4.36e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141527.12.wgt.RDat	CARD14	17	78143791	78183062	0.104099	rs3829574	-2.52	rs12939929	 1.92e-02	 3.20	-0.82461	472	472	blup	 2.82e-03	2.55e-01	-2.90048	3.73e-03
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141542.6.wgt.RDat	RAB40B	17	80612849	80656604	0.045002	rs12453290	-3.13	rs9912932	 4.51e-02	-2.34	 1.64354	374	374	blup	 9.12e-03	1.60e-01	-0.99496	3.20e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141543.5.wgt.RDat	EIF4A3	17	78109013	78120982	0.078664	rs3829574	-2.52	rs11869566	-9.20e-03	 3.02	 0.93863	466	  1	lasso	 2.61e-02	5.04e-02	 0.93863	3.48e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141551.10.wgt.RDat	CSNK1D	17	80200543	80231607	0.029243	NA	   NA	NA	       NA	   NA	      NA	  0	  0	lasso	 1.78e-02	8.73e-02	      NA	      NA
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141556.16.wgt.RDat	TBCD	17	80709940	80900724	0.082661	rs3794716	 3.10	rs12450641	 1.48e-02	-3.26	-0.54701	357	  3	lasso	 6.96e-03	1.87e-01	 1.18588	2.36e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141560.10.wgt.RDat	FN3KRP	17	80674559	80688204	0.524055	rs12453290	-3.13	rs3848403	 2.39e-01	-5.50	-0.27015	367	367	blup	 2.30e-01	6.75e-08	 1.24191	2.14e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141569.6.wgt.RDat	TRIM65	17	73876416	73893084	0.179485	rs1551619	 2.98	rs7370	 1.13e-01	 4.02	 0.11460	390	  1	lasso	 4.82e-02	1.21e-02	 0.11460	9.09e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141576.10.wgt.RDat	RNF157	17	74138534	74236454	0.238690	rs1551619	 2.98	rs9909931	 6.43e-02	 4.35	 0.06608	423	  5	lasso	 9.55e-02	5.97e-04	-0.53220	5.95e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141577.9.wgt.RDat	AZI1	17	79163393	79196799	0.078243	rs4969253	-2.30	rs2292182	-8.28e-03	 3.29	 0.04958	441	  5	enet	-3.27e-03	4.24e-01	-0.46664	6.41e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141579.6.wgt.RDat	ZNF750	17	80787311	80798454	0.115304	rs3794716	 3.10	rs2243523	 6.78e-03	 2.92	 2.26772	341	  3	lasso	 4.22e-02	1.77e-02	 2.20715	2.73e-02
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141580.11.wgt.RDat	WDR45B	17	80572438	80606429	0.000780	rs12453290	-3.13	rs12600791	 2.58e-02	-3.19	 1.52245	400	400	blup	-1.78e-03	3.71e-01	 0.72914	4.66e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141696.8.wgt.RDat	LEPREL4	17	39958199	39968856	0.094807	rs4505390	-2.91	rs2320707	 9.72e-02	 3.42	-0.41514	417	  2	lasso	 8.17e-02	1.44e-03	-0.41591	6.77e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141698.12.wgt.RDat	NT5C3B	17	39981335	39992523	0.322092	rs4505390	-2.91	rs8073219	 2.46e-01	 5.73	-1.77822	408	  4	lasso	 2.33e-01	5.55e-08	-1.76849	7.70e-02
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141720.7.wgt.RDat	PIP4K2B	17	36921942	36956379	0.090829	rs12943799	-3.13	rs16233	-4.86e-03	-3.42	 1.23805	368	  1	enet	 1.12e-02	1.38e-01	-1.23805	2.16e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141736.9.wgt.RDat	ERBB2	17	37844361	37886606	0.055012	rs16540	-2.93	rs4795405	 1.97e-03	-3.34	 1.93904	319	  1	lasso	-8.46e-04	3.43e-01	-1.93904	5.25e-02
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141744.3.wgt.RDat	PNMT	17	37824234	37826728	0.017745	rs16540	-2.93	rs3744353	-8.03e-03	 2.65	-2.12020	322	  1	lasso	 1.84e-02	8.41e-02	-2.12020	3.40e-02
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141748.8.wgt.RDat	ARL5C	17	37313147	37323318	0.017428	rs12943799	-3.13	rs10459920	-9.26e-03	 3.08	-0.07739	363	363	blup	-2.34e-03	3.90e-01	-1.04493	2.96e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141753.5.wgt.RDat	IGFBP4	17	38599702	38613983	0.084285	rs4092050	 2.77	rs3752026	 1.22e-03	 3.08	 0.08723	370	  2	lasso	 3.67e-02	2.52e-02	 0.08835	9.30e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000141756.14.wgt.RDat	FKBP10	17	39968932	39979465	0.104166	rs4505390	-2.91	rs16966714	 2.66e-02	-3.37	-0.90542	417	  4	lasso	 1.10e-02	1.40e-01	 0.81589	4.15e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000146872.13.wgt.RDat	TLK2	17	60536019	60691025	0.006618	NA	   NA	NA	       NA	   NA	      NA	  0	  0	lasso	 6.22e-02	4.97e-03	      NA	      NA
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000153822.9.wgt.RDat	KCNJ16	17	68049622	68131749	0.269727	rs11651670	 2.44	rs9909905	 5.17e-02	-3.95	-0.91452	399	 25	enet	 9.83e-02	4.99e-04	 0.68676	4.92e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000153930.6.wgt.RDat	ANKFN1	17	54230832	54589020	0.064699	rs9897339	 2.51	rs9905064	 3.17e-03	-3.05	-0.44649	459	  1	lasso	 7.63e-03	1.78e-01	 0.44649	6.55e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000153933.5.wgt.RDat	DGKE	17	54911460	54946036	0.079294	rs11651374	-3.12	rs9941367	 2.24e-02	-3.13	-0.64810	455	  1	lasso	 4.72e-03	2.21e-01	 0.64810	5.17e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000153944.6.wgt.RDat	MSI2	17	55333212	55762046	0.182327	rs4793887	-3.13	rs17821415	 3.10e-03	 3.32	-1.37619	545	  3	lasso	 1.51e-02	1.05e-01	-1.47216	1.41e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000153982.6.wgt.RDat	GDPD1	17	57297828	57353328	0.142382	rs6503905	 3.31	rs8080071	 4.55e-02	-3.76	-0.44730	300	  3	lasso	 1.54e-02	1.03e-01	 0.24006	8.10e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000154025.11.wgt.RDat	SLC5A10	17	18853658	18925908	0.080549	rs966811	 2.41	rs3785787	 1.64e-02	-2.62	 0.21372	166	  2	lasso	-2.50e-03	3.95e-01	-0.21381	8.31e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000154035.6.wgt.RDat	C17orf103	17	21142183	21156722	0.134836	rs732928	-2.93	rs7405782	-9.18e-03	 2.54	 1.22156	211	  1	lasso	 1.64e-02	9.62e-02	 1.22156	2.22e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000154229.7.wgt.RDat	PRKCA	17	64298754	64806861	0.132537	rs17771145	-3.48	rs228884	 2.71e-02	-4.00	 0.17512	486	 13	enet	 3.09e-02	3.67e-02	-0.24890	8.03e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000154258.12.wgt.RDat	ABCA9	17	66970629	67057205	0.081511	rs9905982	 2.45	rs8077252	 4.46e-02	-3.36	 0.23982	467	  1	lasso	 1.26e-02	1.25e-01	-0.23982	8.10e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000154262.8.wgt.RDat	ABCA6	17	67074843	67138029	0.326333	rs9905982	 2.45	rs3744489	 1.87e-01	-5.10	 0.48535	467	  3	lasso	 2.01e-01	5.36e-07	-0.39990	6.89e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000154263.13.wgt.RDat	ABCA10	17	67143355	67225001	0.183653	rs2886232	-2.18	rs8066449	 3.27e-02	 3.83	 0.13457	423	  3	lasso	 4.29e-02	1.69e-02	-0.06935	9.45e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000154760.9.wgt.RDat	SLFN13	17	33762115	33775856	0.236619	NA	   NA	NA	       NA	   NA	      NA	  0	  0	enet	-6.96e-03	6.21e-01	      NA	      NA
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000154768.4.wgt.RDat	C17orf50	17	34087916	34092098	0.410862	rs854685	 3.06	rs3826404	 1.82e-01	 5.13	-2.02361	371	  4	lasso	 2.26e-01	9.31e-08	-1.64559	9.98e-02
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000154803.8.wgt.RDat	FLCN	17	17115526	17140496	0.177658	rs8081810	-2.73	rs11651460	 1.03e-02	-3.13	 0.03221	397	  3	lasso	-6.74e-03	6.04e-01	-0.31429	7.53e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000154874.10.wgt.RDat	CCDC144B	17	18441117	18528921	0.067542	rs854793	-3.60	rs854804	-2.97e-03	 3.27	-2.02522	252	  2	lasso	-8.07e-03	7.22e-01	-2.02434	4.29e-02
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000154898.11.wgt.RDat	CCDC144CP	17	20224477	20306870	0.068839	rs281357	-2.36	rs9911605	-8.98e-03	 2.81	-0.51305	180	  4	lasso	 5.62e-03	2.06e-01	-0.41988	6.75e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000154920.10.wgt.RDat	EME1	17	48450581	48458598	0.123574	rs1137449	-3.66	rs7211624	 1.53e-02	-3.32	-0.20566	487	  4	lasso	 1.88e-03	2.75e-01	-0.46063	6.45e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000154945.6.wgt.RDat	ANKRD40	17	48770551	48785285	0.118033	rs1137449	-3.66	rs4794198	 5.72e-02	 3.62	-0.08709	426	  1	lasso	 4.62e-02	1.37e-02	-0.08709	9.31e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000154957.9.wgt.RDat	ZNF18	17	11880912	11900827	0.280621	rs4791473	 2.85	rs12603036	 2.81e-02	 3.71	 0.60804	461	461	blup	 9.51e-02	6.15e-04	 1.54488	1.22e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000157637.8.wgt.RDat	SLC38A10	17	79218800	79269347	0.205895	rs4969253	-2.30	rs2672893	-8.97e-03	-3.18	 0.69834	413	  5	enet	-1.56e-03	3.64e-01	-0.16747	8.67e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000159111.8.wgt.RDat	MRPL10	17	45900638	45908900	0.091758	rs16947078	 2.83	rs9914156	-8.64e-03	 3.22	-0.50363	383	 11	enet	 1.64e-02	9.62e-02	-1.44065	1.50e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000159199.9.wgt.RDat	ATP5G1	17	46970127	46973233	0.146258	rs7225787	 5.08	rs9912500	-9.21e-03	 3.60	-0.56475	390	390	blup	 3.12e-02	3.61e-02	 0.66265	5.08e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000159210.5.wgt.RDat	SNF8	17	47006678	47022479	0.047341	NA	   NA	NA	       NA	   NA	      NA	  0	  0	lasso	-2.23e-03	3.86e-01	      NA	      NA
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000160602.9.wgt.RDat	NEK8	17	27052915	27070473	0.067976	rs8069100	-3.27	rs3809797	 1.17e-03	 2.78	 0.43026	316	  1	lasso	 1.22e-02	1.28e-01	 0.43026	6.67e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000161381.9.wgt.RDat	PLXDC1	17	37219556	37310647	0.025455	rs12943799	-3.13	rs3785457	 4.33e-04	-3.57	-0.80195	355	 12	enet	 1.38e-02	1.15e-01	-0.47823	6.32e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000161395.8.wgt.RDat	PGAP3	17	37827375	37853050	0.170698	rs16540	-2.93	rs9675194	 9.54e-03	 3.50	-0.77484	317	317	blup	 3.09e-02	3.68e-02	-1.37044	1.71e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000161509.9.wgt.RDat	GRIN2C	17	72838162	72857627	0.046304	rs16978198	 3.82	rs782463	-3.05e-03	-2.40	 3.58759	429	429	blup	 1.59e-02	9.92e-02	-3.30589	9.47e-04
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000161513.7.wgt.RDat	FDXR	17	72858619	72869156	0.044133	NA	   NA	NA	       NA	   NA	      NA	  0	  0	enet	 1.29e-02	1.23e-01	      NA	      NA
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000161526.10.wgt.RDat	SAP30BP	17	73663270	73704142	0.094225	rs1551619	 2.98	rs8066711	 1.11e-02	-3.05	 2.84793	347	  2	lasso	 4.81e-03	2.19e-01	-2.96696	3.01e-03
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000161542.12.wgt.RDat	PRPSAP1	17	74305567	74380602	0.193019	rs1551619	 2.98	rs164009	 1.46e-01	-4.21	-0.63565	430	 28	enet	 1.23e-01	1.04e-04	-0.00197	9.98e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000161570.4.wgt.RDat	CCL5	17	34198495	34207797	0.307447	rs854685	 3.06	rs321613	 3.14e-02	 3.47	-0.36405	328	  5	lasso	 2.37e-02	5.87e-02	-0.20688	8.36e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000161594.6.wgt.RDat	KLHL10	17	39991937	40004636	0.066544	rs4505390	-2.91	rs34353256	 2.32e-02	-2.73	 0.37770	408	408	blup	 5.31e-02	8.86e-03	 2.01624	4.38e-02
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000161649.8.wgt.RDat	CD300LG	17	41924516	41940997	0.113510	rs228787	 3.78	rs1684666	-5.15e-03	-3.45	 1.65473	363	  3	lasso	-8.49e-03	7.75e-01	-2.06939	3.85e-02
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000161664.2.wgt.RDat	ASB16	17	42247815	42256451	0.018499	rs5848	 4.03	rs2011951	 5.84e-03	-2.53	-0.53409	356	356	blup	 3.49e-03	2.42e-01	-0.63822	5.23e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000161682.10.wgt.RDat	FAM171A2	17	42430583	42441243	0.076095	rs5848	 4.03	rs1071682	-4.08e-03	-2.80	 1.20043	354	  1	lasso	 5.67e-03	2.06e-01	-1.20043	2.30e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000161692.13.wgt.RDat	DBF4B	17	42785976	42829632	0.411741	rs5848	 4.03	rs16970944	 3.04e-01	-6.09	 0.49011	389	  3	lasso	 2.58e-01	8.75e-09	-0.79009	4.29e-01
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000161714.7.wgt.RDat	PLCD3	17	43186385	43210721	0.035669	NA	   NA	NA	       NA	   NA	      NA	  0	  0	lasso	 5.81e-05	3.18e-01	      NA	      NA
Brain_Hippocampus	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Hippocampus/Brain_Hippocampus.ENSG00000161905.8.wgt.RDat	ALOX15	17	 4534197	 4545589	0.219411	rs1047966	 5.47	rs7214635	 1.31e-01	 4.17	-0.94593	447	  3	lasso	 8.58e-02	1.11e-03	-0.92806	3.53e-01
