PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000227781.4.wgt.RDat	GLUD1P2	10	4.90e+07	4.90e+07	0.500113	rs786806	-2.54	rs11204276	 7.10e-02	-3.61	-0.03951	145	  9	lasso	 1.14e-01	3.76e-05	-0.45339	0.650267
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000227877.2.wgt.RDat	LINC00948	10	6.15e+07	6.15e+07	0.056594	rs1171812	 4.70	rs2137907	-1.82e-03	-3.13	 1.33181	560	  2	lasso	-4.03e-03	4.98e-01	-1.66948	0.095023
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000228065.6.wgt.RDat	RP11-222A11.1	10	6.73e+07	6.75e+07	0.295076	rs10996721	 2.64	rs17233226	 1.68e-01	 5.72	-1.62266	547	  2	lasso	 1.66e-01	5.78e-07	-1.65649	0.097623
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000228261.1.wgt.RDat	RP11-127L20.3	10	1.06e+08	1.06e+08	0.258957	rs11191835	-3.68	rs10883991	 7.34e-02	-5.07	-1.58683	435	  4	lasso	 1.32e-01	8.87e-06	 1.50720	0.131759
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000228302.2.wgt.RDat	RP11-186N15.3	10	1.23e+07	1.23e+07	0.047103	rs723210	 2.99	rs17476117	-7.51e-03	-3.21	 0.87899	519	  2	lasso	-5.64e-03	6.19e-01	-0.89445	0.371081
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000228330.1.wgt.RDat	RP11-730A19.5	10	1.32e+07	1.32e+07	0.041743	rs723210	 2.99	rs765884	-6.51e-03	 3.43	-0.14499	648	  1	lasso	-2.97e-03	4.39e-01	-0.14499	0.884718
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000228353.1.wgt.RDat	RP11-184A2.2	10	3.81e+06	3.81e+06	0.043179	NA	   NA	NA	       NA	   NA	      NA	  0	  0	enet	 3.03e-03	2.38e-01	      NA	      NA
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000228484.1.wgt.RDat	RP11-106M7.1	10	1.17e+08	1.17e+08	0.009437	NA	   NA	NA	       NA	   NA	      NA	  0	  0	lasso	 3.09e-02	2.33e-02	      NA	      NA
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000228547.5.wgt.RDat	OR7E26P	10	1.50e+07	1.50e+07	0.223557	rs943547	 3.34	rs3740116	-5.08e-03	 3.05	 0.48309	557	  4	lasso	-2.82e-03	4.31e-01	 0.76284	0.445562
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000228570.3.wgt.RDat	NUTM2E	10	8.16e+07	8.16e+07	0.573735	rs12242871	-3.83	rs1650187	 2.49e-01	 6.09	-0.57339	315	  8	lasso	 2.28e-01	2.84e-09	-0.80212	0.422483
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000228701.1.wgt.RDat	TNKS2-AS1	10	9.35e+07	9.36e+07	0.698662	rs10881996	 2.44	rs10786018	 3.80e-01	 7.49	 0.02681	305	 12	lasso	 4.36e-01	1.85e-18	 0.21471	0.829991
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000228702.1.wgt.RDat	RP11-671E7.1	10	4.62e+07	4.62e+07	0.008029	rs3824612	-1.44	rs12266963	 7.55e-03	-2.74	-0.14869	174	  1	lasso	 2.63e-02	3.34e-02	 0.14869	0.881794
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000228828.1.wgt.RDat	RP11-162G10.1	10	3.81e+07	3.81e+07	0.223308	rs7073758	-2.08	rs17587699	 6.84e-02	 3.67	 0.09501	302	 31	enet	 6.71e-02	1.41e-03	-0.23698	0.812673
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000229081.1.wgt.RDat	RP11-432J24.6	10	1.34e+08	1.34e+08	0.382998	rs7909396	 2.69	rs7914354	 2.07e-01	 5.79	-1.96553	485	  5	lasso	 3.07e-01	1.94e-12	-2.13855	0.032472
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000229116.1.wgt.RDat	RP11-20J15.3	10	4.48e+07	4.48e+07	0.179391	rs1801157	 2.75	rs2624688	-1.74e-03	-3.26	-0.86271	563	563	blup	 3.84e-02	1.30e-02	 0.66166	0.508190
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000229124.2.wgt.RDat	VIM-AS1	10	1.73e+07	1.73e+07	0.022585	NA	   NA	NA	       NA	   NA	      NA	  0	  0	enet	 1.34e-02	9.58e-02	      NA	      NA
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000229278.1.wgt.RDat	RP11-483F11.7	10	1.01e+08	1.01e+08	0.045749	NA	   NA	NA	       NA	   NA	      NA	  0	  0	enet	 1.53e-02	8.14e-02	      NA	      NA
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000229644.4.wgt.RDat	NAMPTL	10	3.68e+07	3.68e+07	0.016771	rs2490846	 2.75	rs315640	-7.37e-03	-3.13	 0.13523	454	  2	lasso	 3.26e-03	2.33e-01	 0.93914	0.347659
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000229672.2.wgt.RDat	RP11-184A2.3	10	3.79e+06	3.81e+06	0.188000	rs1475098	-3.04	rs6601758	 6.78e-03	-3.12	-0.68708	648	648	blup	 1.01e-02	1.27e-01	 1.75317	0.079574
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000229870.1.wgt.RDat	RP11-507K13.6	10	5.10e+07	5.10e+07	0.189318	rs4253026	 2.85	rs1258191	 3.33e-03	 3.73	-0.96483	263	263	blup	 2.76e-02	3.02e-02	-0.77128	0.440539
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000230091.2.wgt.RDat	TMEM254-AS1	10	8.18e+07	8.18e+07	0.538198	rs12242871	-3.83	rs3824727	 2.26e-01	 5.65	 0.93414	346	 16	enet	 2.52e-01	3.37e-10	 0.80949	0.418231
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000230224.1.wgt.RDat	PHBP9	10	1.02e+08	1.02e+08	0.107597	rs2489013	-3.24	rs11818417	 3.93e-02	 3.88	 0.92963	393	  3	lasso	 6.95e-03	1.66e-01	 0.71285	0.475940
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000230306.1.wgt.RDat	BANF1P2	10	1.35e+08	1.35e+08	0.151396	rs11101916	 2.20	rs3008360	 1.25e-02	 3.08	-0.60839	370	  2	lasso	-3.11e-04	3.29e-01	-0.26880	0.788084
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000230534.2.wgt.RDat	RP11-297A16.2	10	3.54e+07	3.54e+07	0.041469	rs2474752	 2.45	rs12763993	 7.28e-02	-3.33	-1.15278	303	  8	lasso	 4.38e-02	8.47e-03	 1.31055	0.190010
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000230555.2.wgt.RDat	RP11-517P14.2	10	4.39e+07	4.39e+07	0.598910	rs2503853	-3.73	rs3124211	 2.98e-01	-6.58	-0.19607	452	  8	lasso	 3.09e-01	1.50e-12	-0.02125	0.983047
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000230869.1.wgt.RDat	CTGLF10P	10	4.62e+07	4.62e+07	0.320568	rs3824612	-1.44	rs17696005	 6.24e-02	-4.17	 0.22222	194	 28	enet	 1.14e-01	3.75e-05	-0.28489	0.775728
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000231025.1.wgt.RDat	RP11-175O19.4	10	9.88e+07	9.88e+07	0.004123	rs10882891	 3.09	rs10882942	 1.85e-02	 3.41	 0.39945	449	449	blup	-1.83e-03	3.86e-01	 0.50912	0.610669
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000231209.1.wgt.RDat	GLUD1P6	10	4.82e+07	4.82e+07	0.313385	rs786806	-2.54	rs7900745	 2.84e-03	 3.15	 0.19851	201	  6	enet	-5.52e-03	6.08e-01	 0.36230	0.717128
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000231233.1.wgt.RDat	CCDC147-AS1	10	1.06e+08	1.06e+08	0.022585	rs11191835	-3.68	rs10883974	-6.85e-03	 2.56	 1.67708	445	445	blup	 1.27e-03	2.81e-01	-1.22118	0.222017
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000231345.3.wgt.RDat	RP11-564C4.6	10	5.24e+07	5.24e+07	0.173657	rs2574953	 2.15	rs4475874	-4.02e-03	-3.11	 1.48238	439	439	blup	 2.71e-02	3.13e-02	-1.19461	0.232239
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000232075.1.wgt.RDat	MRPL35P2	10	6.54e+07	6.54e+07	0.157553	rs907	 2.87	rs10761741	 5.12e-02	-3.56	-1.54678	372	  3	lasso	 3.83e-02	1.30e-02	 0.73264	0.463781
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000232110.3.wgt.RDat	RP11-149I23.3	10	9.10e+07	9.11e+07	0.079953	rs1214565	 2.78	rs17387244	 1.17e-03	 3.52	 0.88498	565	  6	lasso	 4.90e-03	2.00e-01	 1.60953	0.107501
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000232139.1.wgt.RDat	LINC00867	10	1.20e+08	1.20e+08	0.022791	rs17585138	 2.92	rs35019311	-5.00e-03	 2.64	 0.48384	518	518	blup	 3.20e-02	2.14e-02	-0.48364	0.628639
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000232224.1.wgt.RDat	LINC00202-1	10	2.72e+07	2.72e+07	0.617836	rs10764627	-2.29	rs10829147	 2.93e-01	 6.99	 0.24073	449	 11	enet	 3.75e-01	1.85e-15	 0.03863	0.969185
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000232229.1.wgt.RDat	LINC00865	10	9.16e+07	9.16e+07	0.690047	rs11185930	-3.10	rs3740040	 4.04e-01	 7.49	-0.82627	498	 15	lasso	 4.50e-01	3.44e-19	-0.40656	0.684331
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000232656.3.wgt.RDat	IDI2-AS1	10	1.07e+06	1.09e+06	0.250588	rs4880858	-3.38	rs3816735	 4.36e-02	-3.78	 0.70124	507	507	blup	 7.66e-02	6.78e-04	-1.64008	0.100988
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000232706.3.wgt.RDat	NUTM2HP	10	5.24e+07	5.24e+07	0.213557	rs2574953	 2.15	rs6479768	-3.82e-03	-3.27	-0.32398	450	450	blup	 2.67e-02	3.25e-02	-0.67435	0.500090
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000232807.2.wgt.RDat	RP11-536K7.3	10	5.98e+06	5.99e+06	0.271656	rs9663421	-2.99	rs1707228	 1.10e-01	 4.13	 1.78663	722	  5	lasso	 6.26e-02	1.99e-03	 1.59141	0.111518
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000232903.2.wgt.RDat	RP13-137A17.4	10	1.35e+08	1.35e+08	0.626257	rs7096226	 2.45	rs9419133	 1.37e-01	 4.73	 0.31117	425	 12	lasso	 8.75e-02	2.91e-04	 0.14922	0.881378
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000233117.2.wgt.RDat	LINC00702	10	4.24e+06	4.29e+06	0.047272	rs1475098	-3.04	rs17341445	-7.38e-03	-3.44	-0.13386	651	651	blup	 2.60e-03	2.48e-01	 1.81475	0.069562
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000233122.1.wgt.RDat	CTAGE7P	10	1.32e+08	1.32e+08	0.009553	NA	   NA	NA	       NA	   NA	      NA	  0	  0	lasso	-5.01e-04	3.36e-01	      NA	      NA
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000233200.1.wgt.RDat	RP11-324I22.2	10	3.55e+07	3.55e+07	0.320367	rs602658	 2.80	rs6481952	 2.47e-01	 6.25	 0.34988	311	  5	lasso	 2.62e-01	1.40e-10	 0.50013	0.616982
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000233690.1.wgt.RDat	EBAG9P1	10	1.01e+08	1.01e+08	0.006475	rs7091871	-2.51	rs12415804	-2.65e-03	 3.02	-1.05979	452	452	blup	-1.72e-03	3.82e-01	-0.90695	0.364434
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000234175.1.wgt.RDat	RP11-730A19.9	10	1.32e+07	1.32e+07	0.195570	rs723210	 2.99	rs7073480	-7.13e-03	-3.32	 0.91823	645	645	blup	-5.31e-03	5.89e-01	-1.41937	0.155790
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000234311.1.wgt.RDat	RP11-432J24.3	10	1.34e+08	1.34e+08	0.105170	rs7909396	 2.69	rs11146189	-2.93e-03	-3.41	-0.36352	483	  1	lasso	-1.74e-03	3.83e-01	 0.36352	0.716217
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000234335.1.wgt.RDat	RPS4XP11	10	3.24e+07	3.24e+07	0.026785	rs2479351	 3.53	rs2277253	 1.06e-02	-3.62	 1.12188	370	  6	enet	 4.17e-02	1.00e-02	-0.33091	0.740710
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000234393.1.wgt.RDat	RP11-211N11.5	10	1.15e+08	1.15e+08	0.617273	rs4918859	-2.93	rs3750900	 3.69e-01	 7.36	-0.28042	601	 12	lasso	 4.33e-01	2.69e-18	-0.57551	0.564947
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000234420.3.wgt.RDat	ZNF37BP	10	4.30e+07	4.30e+07	0.207589	rs3121323	 3.97	rs17158304	 7.20e-02	-3.81	 0.21531	267	  8	lasso	 8.43e-02	3.73e-04	-1.03769	0.299412
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000235010.1.wgt.RDat	RP11-140A10.3	10	1.34e+08	1.34e+08	0.572040	rs7909396	 2.69	rs902632	 2.19e-01	 5.56	-0.72703	463	463	blup	 2.54e-01	2.75e-10	-0.77505	0.438310
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000235100.3.wgt.RDat	RP11-80H5.9	10	9.14e+07	9.15e+07	0.172674	rs11185930	-3.10	rs745215	 2.82e-02	 3.45	-0.01048	515	  2	lasso	 3.50e-02	1.68e-02	 0.20179	0.840079
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000235180.1.wgt.RDat	LINC00601	10	1.28e+08	1.28e+08	0.105257	NA	   NA	NA	       NA	   NA	      NA	  0	  0	enet	 2.72e-02	3.11e-02	      NA	      NA
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000235245.1.wgt.RDat	RP11-122K13.12	10	1.35e+08	1.35e+08	0.157023	rs7091501	-2.26	rs7079097	-7.16e-03	 3.43	 1.09381	398	 11	lasso	-1.59e-04	3.24e-01	 0.62927	0.529172
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000235316.1.wgt.RDat	DUSP8P5	10	7.55e+07	7.55e+07	0.034902	rs2675661	-2.53	rs2227564	-6.99e-03	 2.69	-0.17971	248	  2	lasso	-6.84e-03	7.65e-01	-0.80955	0.418198
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000235618.3.wgt.RDat	RP11-324H6.5	10	5.18e+07	5.18e+07	0.008937	rs10821610	 2.58	rs2338056	 8.94e-02	-4.00	 0.97569	262	  1	lasso	 2.70e-02	3.16e-02	-0.97569	0.329219
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000235677.1.wgt.RDat	NPM1P26	10	9.83e+07	9.83e+07	0.098506	rs10748668	-3.65	rs3789934	-5.86e-03	-3.05	-2.26514	472	472	blup	-2.60e-04	3.28e-01	 0.60197	0.547192
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000235705.4.wgt.RDat	AL133481.1	10	8.13e+07	8.13e+07	0.531269	rs12262739	-2.99	rs10160075	 5.08e-02	 4.67	-1.12051	382	  8	lasso	 1.61e-01	8.36e-07	-0.78417	0.432938
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000236114.1.wgt.RDat	RP11-517P14.7	10	4.40e+07	4.40e+07	0.102547	rs2503853	-3.73	rs751464	-6.18e-03	 2.86	 1.06262	463	463	blup	 5.00e-03	1.98e-01	-2.08558	0.037017
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000236514.1.wgt.RDat	RP11-162G10.5	10	3.81e+07	3.81e+07	0.013516	NA	   NA	NA	       NA	   NA	      NA	  0	  0	enet	-6.22e-03	6.79e-01	      NA	      NA
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000236552.1.wgt.RDat	RPL13AP5	10	9.85e+07	9.85e+07	0.022611	rs10748668	-3.65	rs12098593	-4.67e-03	-2.77	 0.91598	503	503	blup	 4.64e-03	2.05e-01	 0.03335	0.973392
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000236937.2.wgt.RDat	PTGES3P4	10	1.05e+08	1.05e+08	0.017590	rs4919641	-2.22	rs1163075	-6.59e-03	-2.54	 0.87542	343	  3	enet	 2.86e-03	2.41e-01	-1.32053	0.186658
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000236983.1.wgt.RDat	LINC00614	10	2.72e+07	2.72e+07	0.433346	rs10764627	-2.29	rs9703520	 1.92e-01	 5.54	-0.22292	448	 23	enet	 1.95e-01	5.03e-08	 0.68401	0.493968
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000237036.4.wgt.RDat	ZEB1-AS1	10	3.15e+07	3.16e+07	0.096046	rs10826989	-2.73	rs12415753	 2.18e-03	 3.12	-0.16741	353	353	blup	 8.95e-03	1.39e-01	 0.74354	0.457157
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000237149.4.wgt.RDat	ZNF503-AS2	10	7.72e+07	7.72e+07	0.141196	rs16932187	-2.87	rs7911525	 2.39e-02	 3.75	 1.27475	365	365	blup	 3.61e-02	1.54e-02	 0.56957	0.568972
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000237489.2.wgt.RDat	LINC00959	10	1.32e+08	1.32e+08	0.065759	NA	   NA	NA	       NA	   NA	      NA	  0	  0	lasso	 1.86e-02	6.20e-02	      NA	      NA
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000237512.2.wgt.RDat	UNC5B-AS1	10	7.30e+07	7.30e+07	0.132716	rs7092979	-3.40	rs10999804	-7.40e-03	-3.41	 1.29482	743	 13	enet	 2.75e-02	3.04e-02	-1.88518	0.059405
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000237523.1.wgt.RDat	LINC00857	10	8.20e+07	8.20e+07	0.056609	rs12242871	-3.83	rs12779955	-6.34e-03	-2.94	-1.10514	450	  1	lasso	 3.95e-02	1.19e-02	 1.10514	0.269098
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000237840.2.wgt.RDat	FAM21FP	10	4.62e+07	4.62e+07	0.025824	rs3824612	-1.44	rs2311340	-2.45e-03	 2.62	 1.32049	173	173	blup	 4.95e-03	1.99e-01	 0.42003	0.674463
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000237943.2.wgt.RDat	PRKCQ-AS1	10	6.62e+06	6.66e+06	0.069989	rs10905103	 2.90	rs10444205	-7.51e-03	-3.17	-0.11882	781	  1	lasso	-2.96e-03	4.38e-01	 0.11882	0.905414
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000237949.1.wgt.RDat	LINC00844	10	6.08e+07	6.08e+07	0.018637	rs7904807	-3.10	rs7085920	 3.34e-03	 2.70	 1.18989	362	362	blup	-1.38e-03	3.68e-01	 0.76556	0.443937
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000238246.1.wgt.RDat	RP11-575A19.2	10	2.04e+07	2.04e+07	0.048461	rs2496617	-3.12	rs7081156	-1.76e-03	-3.27	-0.00322	578	578	blup	 2.08e-02	5.20e-02	 0.87963	0.379061
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000238266.1.wgt.RDat	LINC00707	10	6.82e+06	6.88e+06	0.094582	NA	   NA	NA	       NA	   NA	      NA	  0	  0	enet	 3.01e-03	2.38e-01	      NA	      NA
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000238276.1.wgt.RDat	RP11-245J24.1	10	1.20e+08	1.20e+08	0.298281	rs17585138	 2.92	rs830763	 4.25e-02	 4.65	 1.06024	542	 12	enet	 9.65e-02	1.44e-04	 0.52095	0.602401
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000239665.4.wgt.RDat	RP11-295P9.3	10	1.37e+07	1.37e+07	0.225331	rs1963965	 3.01	rs9473	 4.92e-02	 3.67	 0.38301	716	  2	lasso	 3.92e-03	2.19e-01	 0.34374	0.731041
Brain_Cortex	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Cortex/Brain_Cortex.ENSG00000239883.4.wgt.RDat	RP11-175I17.2	10	4.63e+07	4.64e+07	0.043662	rs2611445	-1.57	rs2442927	 2.93e-02	 3.39	-0.02301	103	  1	lasso	 1.36e-02	9.35e-02	-0.02301	0.981643
