PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000184575.7.wgt.RDat	XPOT	12	6.48e+07	6.48e+07	0.223813	rs516590	 2.55	rs17100184	 0.060505	 3.05	-0.256975	305	305	blup	 5.09e-02	2.01e-02	 1.50e+00	0.133296
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000184613.6.wgt.RDat	NELL2	12	4.49e+07	4.53e+07	0.113464	rs10785509	-2.35	rs2544107	 0.006283	 2.88	-1.183783	331	331	blup	-4.87e-03	4.47e-01	-8.18e-01	0.413539
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000184752.8.wgt.RDat	NDUFA12	12	9.53e+07	9.54e+07	0.564538	rs12320623	 4.11	rs9634217	 0.001559	-3.08	-0.559100	626	626	blup	 1.47e-02	1.34e-01	-1.07e+00	0.286433
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000184967.2.wgt.RDat	NOC4L	12	1.33e+08	1.33e+08	0.185521	rs12827479	 2.74	rs10902506	 0.000643	 3.19	 1.804688	278	278	blup	-4.15e-03	4.24e-01	 8.14e-01	0.415501
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000184992.10.wgt.RDat	BRI3BP	12	1.25e+08	1.26e+08	0.139948	rs11057712	-3.28	rs837483	 0.057323	 3.23	 0.124525	539	  2	lasso	 1.29e-02	1.49e-01	 1.23e-01	0.902105
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000185163.5.wgt.RDat	DDX51	12	1.33e+08	1.33e+08	0.298885	rs12827479	 2.74	rs12320530	-0.007324	 3.57	 0.729826	278	278	blup	 7.00e-02	7.61e-03	 1.14e-01	0.908944
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000185344.9.wgt.RDat	ATP6V0A2	12	1.24e+08	1.24e+08	0.141450	rs7312404	 3.26	rs11057491	 0.066049	-3.99	-0.524214	397	 19	enet	 7.62e-02	5.56e-03	 1.06e+00	0.288753
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000185432.10.wgt.RDat	METTL7A	12	5.13e+07	5.13e+07	0.082865	NA	   NA	NA	       NA	   NA	       NA	  0	  0	lasso	 6.36e-04	3.07e-01	       NA	      NA
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000185479.5.wgt.RDat	KRT6B	12	5.28e+07	5.28e+07	0.027996	rs12425528	-3.43	rs879107	-0.003292	-2.95	 0.157359	804	804	blup	 2.35e-03	2.76e-01	-1.57e+00	0.116023
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000185480.7.wgt.RDat	PARPBP	12	1.03e+08	1.03e+08	0.099061	rs7964241	 2.47	rs10745940	-0.005852	 2.85	-1.688998	436	  2	lasso	 6.53e-03	2.14e-01	-1.16e+00	0.244467
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000185591.5.wgt.RDat	SP1	12	5.38e+07	5.38e+07	0.208026	rs2364154	-2.92	rs11170319	-0.006094	 3.17	 0.273287	405	405	blup	 7.88e-02	4.88e-03	 9.68e-01	0.332891
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000185684.8.wgt.RDat	EP400NL	12	1.33e+08	1.33e+08	0.399357	rs12827479	 2.74	rs12426424	 0.057174	-3.82	 1.731684	318	  4	lasso	 1.11e-01	9.36e-04	-1.63e+00	0.102295
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000186081.7.wgt.RDat	KRT5	12	5.29e+07	5.29e+07	0.096373	NA	   NA	NA	       NA	   NA	       NA	  0	  0	enet	 4.73e-03	2.39e-01	       NA	      NA
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000186298.7.wgt.RDat	PPP1CC	12	1.11e+08	1.11e+08	0.089533	rs11065822	-2.22	rs739484	 0.069861	 3.07	 0.637367	224	  1	lasso	 3.16e-02	5.43e-02	 6.37e-01	0.523886
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000186815.8.wgt.RDat	TPCN1	12	1.14e+08	1.14e+08	0.251415	rs16942667	 3.07	rs933877	 0.000657	 3.41	-0.623261	493	  3	enet	-2.06e-03	3.67e-01	-1.33e+00	0.183914
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000186897.3.wgt.RDat	C1QL4	12	4.97e+07	4.97e+07	0.402954	rs11168868	 2.73	rs11830144	 0.079433	 4.07	 0.918403	297	  4	lasso	 1.38e-01	2.32e-04	 1.04e+00	0.296993
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000186908.10.wgt.RDat	ZDHHC17	12	7.72e+07	7.72e+07	0.076132	NA	   NA	NA	       NA	   NA	       NA	  0	  0	lasso	 4.85e-02	2.27e-02	       NA	      NA
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000187166.1.wgt.RDat	H1FNT	12	4.87e+07	4.87e+07	0.116334	rs10875815	-3.47	rs4331150	-0.010237	 3.28	-0.724093	483	  3	lasso	-3.48e-03	4.05e-01	-7.23e-01	0.469929
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000187848.8.wgt.RDat	P2RX2	12	1.33e+08	1.33e+08	0.094155	NA	   NA	NA	       NA	   NA	       NA	  0	  0	lasso	-8.38e-03	5.94e-01	       NA	      NA
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000188026.7.wgt.RDat	RILPL1	12	1.24e+08	1.24e+08	0.260164	rs7312404	 3.26	rs28647680	 0.017238	 2.98	 0.200745	376	 31	enet	 6.81e-02	8.41e-03	 2.08e-01	0.835077
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000188735.8.wgt.RDat	TMEM120B	12	1.22e+08	1.22e+08	0.079621	NA	   NA	NA	       NA	   NA	       NA	  0	  0	enet	 1.57e-02	1.27e-01	       NA	      NA
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000189238.4.wgt.RDat	LINC00943	12	1.27e+08	1.27e+08	0.042992	rs7306598	 4.23	rs10492047	 0.007465	 3.71	 0.441166	568	  1	lasso	 8.75e-02	3.14e-03	 4.41e-01	0.659093
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000196091.8.wgt.RDat	MYBPC1	12	1.02e+08	1.02e+08	0.272065	rs12581858	 3.19	rs7300815	 0.059670	 3.58	 2.502571	507	  5	lasso	 5.35e-02	1.76e-02	 1.70e+00	0.089930
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000196387.5.wgt.RDat	ZNF140	12	1.34e+08	1.34e+08	0.066743	rs11833667	 2.30	rs2873193	-0.006966	 2.88	 0.130724	179	  2	lasso	-2.05e-03	3.66e-01	 1.54e-01	0.877770
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000196458.6.wgt.RDat	ZNF605	12	1.33e+08	1.34e+08	0.081717	rs11833667	 2.30	rs10357	-0.004721	 3.07	 1.929559	210	210	blup	 8.54e-03	1.91e-01	 2.92e-01	0.770066
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000196498.9.wgt.RDat	NCOR2	12	1.25e+08	1.25e+08	0.384446	rs11057712	-3.28	rs643167	 0.019545	-2.74	-1.597079	532	  5	lasso	 3.01e-02	5.88e-02	 9.95e-01	0.319534
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000196510.8.wgt.RDat	ANAPC7	12	1.11e+08	1.11e+08	0.052642	rs16939769	-3.32	rs28569834	-0.008016	 2.60	-0.758741	233	233	blup	 6.84e-03	2.10e-01	-1.03e+00	0.304947
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000196531.6.wgt.RDat	NACA	12	5.71e+07	5.71e+07	0.073235	rs3024983	 2.99	rs1078043	 0.008820	-3.16	 1.330441	333	333	blup	 3.16e-02	5.44e-02	-1.92e+00	0.055456
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000196668.3.wgt.RDat	LINC00173	12	1.17e+08	1.17e+08	0.214860	rs1009981	 3.02	rs7974008	-0.011698	-2.99	 1.024574	421	  4	lasso	-9.34e-03	6.53e-01	 1.51e-01	0.880022
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000196876.9.wgt.RDat	SCN8A	12	5.20e+07	5.22e+07	0.155328	rs11608364	 3.10	rs7971375	-0.000217	 3.02	-0.167672	406	  3	lasso	-6.18e-03	4.94e-01	-1.02e-01	0.918836
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000196935.4.wgt.RDat	SRGAP1	12	6.42e+07	6.45e+07	0.360786	rs11174964	-2.56	rs11175255	-0.007193	-2.74	 0.317336	302	302	blup	-1.93e-03	3.64e-01	-1.25e+00	0.212510
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000197653.10.wgt.RDat	DNAH10	12	1.24e+08	1.24e+08	0.045247	rs7312404	 3.26	rs7972182	-0.011183	-3.03	 0.176356	411	411	blup	 8.55e-03	1.91e-01	 7.86e-01	0.431673
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000197728.5.wgt.RDat	RPS26	12	5.64e+07	5.64e+07	0.727714	rs4759206	-2.66	rs10876870	 0.535359	 7.17	-0.875703	289	 33	enet	 5.98e-01	1.06e-18	-6.95e-01	0.487287
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000198001.9.wgt.RDat	IRAK4	12	4.42e+07	4.42e+07	0.096462	rs2407782	-2.63	rs2657575	-0.011195	 2.89	-1.411702	362	  2	lasso	-1.11e-02	8.13e-01	-2.53e-01	0.800389
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000198056.9.wgt.RDat	PRIM1	12	5.71e+07	5.71e+07	0.227160	rs10876968	-3.49	rs6581110	 0.023397	-3.05	-1.808133	337	337	blup	 2.23e-02	8.91e-02	 2.09e+00	0.036728
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000198270.8.wgt.RDat	TMEM116	12	1.12e+08	1.12e+08	0.008291	rs34245489	-2.08	rs34229224	 0.037406	-2.35	 0.778184	189	  1	lasso	 4.04e-02	3.45e-02	-7.78e-01	0.436460
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000198598.2.wgt.RDat	MMP17	12	1.32e+08	1.32e+08	0.369189	rs12827479	 2.74	rs10902438	-0.009814	-3.29	 1.346768	446	446	blup	 1.20e-01	5.97e-04	-1.99e+00	0.046682
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000198774.3.wgt.RDat	RASSF9	12	8.62e+07	8.62e+07	0.045244	NA	   NA	NA	       NA	   NA	       NA	  0	  0	lasso	-1.64e-03	3.57e-01	       NA	      NA
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000198855.2.wgt.RDat	FICD	12	1.09e+08	1.09e+08	0.022903	rs9668031	-2.51	rs803559	-0.011534	 2.74	 0.821725	475	  6	enet	-1.12e-02	8.28e-01	 2.51e+00	0.012137
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000204856.7.wgt.RDat	FAM216A	12	1.11e+08	1.11e+08	0.035173	rs10219717	 1.97	rs4766500	-0.003815	-2.79	-0.554603	246	  3	lasso	 4.51e-02	2.70e-02	 5.06e-01	0.612916
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000204954.5.wgt.RDat	C12orf73	12	1.04e+08	1.04e+08	0.320267	rs17034439	 2.94	rs2254064	 0.106414	-4.32	 0.934703	637	 10	lasso	 5.38e-02	1.73e-02	-9.52e-01	0.340977
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000205323.4.wgt.RDat	SARNP	12	5.61e+07	5.62e+07	0.169673	rs2694009	-2.49	rs7296038	-0.001147	 3.40	-0.866566	303	  3	lasso	 4.69e-02	2.47e-02	-8.28e-01	0.407448
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000205352.6.wgt.RDat	PRR13	12	5.38e+07	5.38e+07	0.038948	rs2364154	-2.92	rs11170402	 0.015956	-3.23	-0.903645	408	  1	lasso	 2.28e-02	8.64e-02	 9.04e-01	0.366184
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000205426.6.wgt.RDat	KRT81	12	5.27e+07	5.27e+07	0.379770	rs12425528	-3.43	rs998820	 0.217012	 4.60	 0.202035	769	  8	lasso	 1.40e-01	2.14e-04	 7.92e-01	0.428233
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000205791.2.wgt.RDat	LOH12CR2	12	1.25e+07	1.25e+07	0.031225	NA	   NA	NA	       NA	   NA	       NA	  0	  0	lasso	 8.78e-03	1.88e-01	       NA	      NA
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000205809.5.wgt.RDat	KLRC2	12	1.06e+07	1.06e+07	0.800085	rs7972757	-3.16	rs10734834	 0.111077	 4.69	-2.689617	493	 26	enet	 4.11e-01	1.40e-11	-2.34e+00	0.019286
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000205810.4.wgt.RDat	KLRC3	12	1.06e+07	1.06e+07	0.062076	rs7972757	-3.16	rs10734834	 0.057737	 3.35	-2.689617	501	  1	lasso	 2.55e-02	7.50e-02	-2.69e+00	0.007153
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000206044.3.wgt.RDat	AC005841.1	12	2.96e+06	2.97e+06	0.311001	rs16929447	 3.08	rs2239124	-0.004227	-3.10	 1.812802	597	597	blup	 5.61e-03	2.26e-01	-6.10e-01	0.541653
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000211455.3.wgt.RDat	STK38L	12	2.74e+07	2.75e+07	0.132093	rs17408108	 2.90	rs7307649	 0.007050	 3.31	 1.528121	493	  3	lasso	 4.75e-03	2.38e-01	 1.32e+00	0.185700
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000212127.5.wgt.RDat	TAS2R14	12	1.11e+07	1.11e+07	0.373285	rs1427753	 2.93	rs10492100	 0.128422	 4.39	-0.114993	369	369	blup	 1.43e-01	1.79e-04	-3.71e-01	0.710491
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000212694.4.wgt.RDat	AC084018.1	12	1.22e+08	1.22e+08	0.514853	rs12300459	-2.76	rs895951	 0.094272	-3.92	 0.271032	337	  8	lasso	 2.66e-01	1.89e-07	-5.70e-01	0.568726
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000213144.2.wgt.RDat	RP11-64B16.2	12	1.20e+08	1.20e+08	0.060016	NA	   NA	NA	       NA	   NA	       NA	  0	  0	enet	-6.54e-03	5.08e-01	       NA	      NA
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000213942.3.wgt.RDat	RP1-102E24.1	12	6.52e+06	6.52e+06	0.171162	rs2008134	 3.27	rs2302368	-0.005258	-2.92	 0.570901	443	  5	lasso	-7.01e-04	3.35e-01	-3.63e-01	0.716285
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000214039.4.wgt.RDat	RP11-474D1.3	12	1.31e+08	1.31e+08	0.267504	NA	   NA	NA	       NA	   NA	       NA	  0	  0	enet	-2.72e-03	3.84e-01	       NA	      NA
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000214198.3.wgt.RDat	RP11-642P15.1	12	1.04e+08	1.04e+08	0.226462	rs17034439	 2.94	rs10735390	 0.084800	-3.88	 0.855365	617	  4	lasso	 5.53e-02	1.60e-02	-9.75e-02	0.922349
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000214826.4.wgt.RDat	DDX12P	12	9.57e+06	9.60e+06	0.106055	rs644565	 2.45	rs1597097	 0.001010	-2.40	-1.363947	 57	 57	blup	-1.38e-03	3.50e-01	 7.65e-01	0.444299
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000215039.2.wgt.RDat	CD27-AS1	12	6.55e+06	6.56e+06	0.293704	rs2008134	 3.27	rs2240867	 0.065161	-3.80	-1.291789	420	  3	lasso	 6.49e-02	9.85e-03	 9.37e-01	0.348520
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000216285.4.wgt.RDat	RP11-490H24.5	12	1.04e+08	1.04e+08	0.169698	rs17034439	 2.94	rs17035153	 0.005447	-3.51	 0.711326	681	681	blup	 2.92e-02	6.18e-02	-9.01e-01	0.367387
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000219355.2.wgt.RDat	RPL31P52	12	1.21e+08	1.21e+08	0.229732	rs2062507	 1.89	rs2070873	 0.084983	 3.99	-1.490241	391	  7	lasso	 1.24e-01	4.82e-04	-1.19e+00	0.235951
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000219410.4.wgt.RDat	RP4-761J14.8	12	6.77e+06	6.78e+06	0.053042	rs2008134	 3.27	rs10849401	-0.005903	-2.98	 0.957239	293	293	blup	 5.01e-03	2.35e-01	 6.72e-01	0.501284
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000221625.1.wgt.RDat	AC013283.1	12	9.90e+07	9.90e+07	0.030159	NA	   NA	NA	       NA	   NA	       NA	  0	  0	enet	 2.97e-03	2.65e-01	       NA	      NA
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000224713.3.wgt.RDat	AC025165.8	12	5.80e+07	5.80e+07	0.081994	NA	   NA	NA	       NA	   NA	       NA	  0	  0	enet	 7.94e-03	1.97e-01	       NA	      NA
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000225231.1.wgt.RDat	AC091814.2	12	1.01e+07	1.01e+07	0.696752	rs7972757	-3.16	rs33873	 0.016954	 4.30	-0.399655	327	 38	enet	 2.60e-01	2.78e-07	-5.05e-01	0.613735
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000226413.2.wgt.RDat	OR8T1P	12	4.88e+07	4.88e+07	0.116990	rs10875815	-3.47	rs2634663	 0.014684	-2.61	-1.635818	456	  3	lasso	 3.44e-03	2.58e-01	 1.64e+00	0.101770
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000229186.3.wgt.RDat	ADAM1A	12	1.12e+08	1.12e+08	0.405463	rs34245489	-2.08	rs876896	 0.080286	 3.61	-1.780131	183	 33	enet	 2.24e-01	2.23e-06	-8.98e-01	0.368942
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000230291.4.wgt.RDat	RP11-244J10.1	12	8.05e+07	8.05e+07	0.022735	rs11836060	-3.10	rs10746145	-0.005447	-2.62	-1.251898	317	  2	lasso	 7.85e-04	3.04e-01	 1.25e+00	0.210101
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000232888.3.wgt.RDat	RPS11P5	12	1.33e+08	1.33e+08	0.010052	rs11833667	 2.30	rs2873193	-0.004279	-2.85	 0.130724	242	  1	lasso	 1.76e-02	1.14e-01	-1.31e-01	0.895994
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000234589.3.wgt.RDat	RP11-253E3.1	12	3.18e+06	3.18e+06	0.064668	rs3759362	-2.76	rs4765723	 0.013458	 3.56	 1.642550	564	  1	lasso	-7.27e-03	5.40e-01	 1.64e+00	0.100476
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000234608.3.wgt.RDat	MAPKAPK5-AS1	12	1.12e+08	1.12e+08	0.231030	rs34245489	-2.08	rs632650	 0.152892	-4.58	-0.644066	199	 10	enet	 1.09e-01	1.06e-03	 1.01e+00	0.313640
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000234925.2.wgt.RDat	RP11-254B13.3	12	6.90e+07	6.90e+07	0.093834	NA	   NA	NA	       NA	   NA	       NA	  0	  0	enet	-9.78e-03	6.84e-01	       NA	      NA
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000235049.1.wgt.RDat	LINC00940	12	2.04e+06	2.05e+06	0.269064	rs1860097	-2.82	rs9669556	-0.011692	 3.40	 0.345302	520	  7	enet	 7.52e-03	2.02e-01	 7.57e-01	0.449089
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000235162.4.wgt.RDat	C12orf75	12	1.06e+08	1.06e+08	0.059634	rs10778430	-3.20	rs6539211	 0.006030	 3.28	-1.301774	547	547	blup	-3.28e-03	3.99e-01	 9.97e-02	0.920615
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000235423.4.wgt.RDat	RP11-282O18.3	12	1.24e+08	1.24e+08	0.122750	rs12255	-3.51	rs7296418	-0.011745	-2.94	-0.725084	348	  6	lasso	 6.43e-02	1.02e-02	 4.98e-01	0.618212
Brain_Amygdala	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Brain_Amygdala/Brain_Amygdala.ENSG00000236333.3.wgt.RDat	TRHDE-AS1	12	7.26e+07	7.27e+07	0.259562	rs328759	 3.14	rs3782362	-0.007631	 3.48	 0.558041	393	393	blup	 4.69e-02	2.46e-02	-3.25e-01	0.745460
