PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149308.12.wgt.RDat	NPAT	11	1.08e+08	1.08e+08	0.175312	rs7927287	 2.29	rs4754287	-4.61e-03	  3.28	 0.50990	356	 11	enet	 3.48e-02	3.26e-03	 1.850797	6.42e-02
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149311.13.wgt.RDat	ATM	11	1.08e+08	1.08e+08	0.021718	rs7927287	 2.29	rs3218674	-2.83e-03	 -2.96	 2.09361	351	351	blup	 3.55e-03	1.84e-01	-0.848721	3.96e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149313.6.wgt.RDat	AASDHPPT	11	1.06e+08	1.06e+08	0.225880	rs907645	-2.33	rs1588191	 9.96e-02	  5.44	-0.13305	369	369	blup	 1.19e-01	1.02e-07	-0.176517	8.60e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149328.10.wgt.RDat	GLB1L2	11	1.34e+08	1.34e+08	0.377147	rs1039778	 2.64	rs574328	 1.21e-01	  5.35	-1.04889	609	  5	lasso	 1.17e-01	1.25e-07	-0.679177	4.97e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149380.7.wgt.RDat	P4HA3	11	7.39e+07	7.40e+07	0.148739	rs10898993	-3.59	rs6592545	 2.58e-02	 -4.43	-1.10050	433	433	blup	 3.32e-02	3.97e-03	 0.974189	3.30e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149418.6.wgt.RDat	ST14	11	1.30e+08	1.30e+08	0.174313	rs17139171	 2.87	rs17667591	 1.91e-02	 -3.91	-1.63930	493	 24	enet	 2.04e-02	1.95e-02	 0.829601	4.07e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149428.14.wgt.RDat	HYOU1	11	1.19e+08	1.19e+08	0.104588	rs12795576	 4.08	rs570952	-4.21e-03	  3.12	-2.01422	381	381	blup	 1.15e-02	6.16e-02	 0.566859	5.71e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149476.10.wgt.RDat	DAK	11	6.11e+07	6.11e+07	0.128107	rs11230723	 2.61	rs11820769	 3.44e-03	  3.30	-1.45859	371	  2	lasso	 4.95e-03	1.50e-01	-1.167272	2.43e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149483.7.wgt.RDat	TMEM138	11	6.11e+07	6.11e+07	0.023198	rs11230723	 2.61	rs175126	 7.07e-03	  2.65	 0.01389	366	366	blup	 1.44e-03	2.53e-01	 0.185718	8.53e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149485.12.wgt.RDat	FADS1	11	6.16e+07	6.16e+07	0.498849	rs11230723	 2.61	rs174555	 3.61e-01	 -9.15	-0.69369	432	 10	lasso	 3.71e-01	7.43e-24	 1.014991	3.10e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149489.4.wgt.RDat	ROM1	11	6.24e+07	6.24e+07	0.048028	rs11231221	-2.48	rs7949030	 1.64e-02	 -2.78	-0.01471	384	  1	lasso	-1.27e-03	3.96e-01	 0.014706	9.88e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149499.7.wgt.RDat	EML3	11	6.24e+07	6.24e+07	0.170565	rs11231221	-2.48	rs2516633	 7.00e-02	  5.42	 1.02804	383	383	blup	 6.27e-02	1.07e-04	 0.880004	3.79e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149503.8.wgt.RDat	INCENP	11	6.19e+07	6.19e+07	0.057331	rs1692116	-2.44	rs17707648	 1.14e-03	  3.13	 0.05649	456	  4	enet	 2.82e-02	7.38e-03	-0.942477	3.46e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149532.11.wgt.RDat	CPSF7	11	6.12e+07	6.12e+07	0.001724	NA	   NA	NA	       NA	    NA	      NA	  0	  0	lasso	 1.81e-02	2.61e-02	       NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149534.4.wgt.RDat	MS4A2	11	5.99e+07	5.99e+07	0.072117	rs575699	 3.86	rs580064	-1.73e-03	 -3.30	-0.83500	409	  2	lasso	 3.68e-03	1.80e-01	 0.885830	3.76e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149541.5.wgt.RDat	B3GAT3	11	6.24e+07	6.24e+07	0.009117	NA	   NA	NA	       NA	    NA	      NA	  0	  0	enet	 1.05e-03	2.69e-01	       NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149548.10.wgt.RDat	CCDC15	11	1.25e+08	1.25e+08	0.503662	rs734434	 2.75	rs3809055	 1.68e-01	  6.17	-0.44964	507	  3	lasso	 4.02e-01	3.10e-26	 0.034507	9.72e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149554.8.wgt.RDat	CHEK1	11	1.25e+08	1.26e+08	0.153739	rs557831	 3.54	rs2241514	 1.42e-02	  4.51	 0.40196	531	 14	enet	 4.13e-02	1.47e-03	 0.763446	4.45e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149557.8.wgt.RDat	FEZ1	11	1.25e+08	1.25e+08	0.009476	rs557831	 3.54	rs3740892	 7.47e-03	  3.27	-0.73874	527	527	blup	 1.05e-02	7.03e-02	-1.703876	8.84e-02
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149564.7.wgt.RDat	ESAM	11	1.25e+08	1.25e+08	0.025895	rs734434	 2.75	rs512225	-3.66e-03	 -3.08	 0.48361	512	512	blup	-3.32e-04	3.37e-01	-1.534971	1.25e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149573.4.wgt.RDat	MPZL2	11	1.18e+08	1.18e+08	0.053535	rs17121962	-3.21	rs1945764	-4.36e-03	 -3.10	 1.28708	541	  2	lasso	 1.15e-02	6.13e-02	-1.455924	1.45e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149575.5.wgt.RDat	SCN2B	11	1.18e+08	1.18e+08	0.013538	rs17121962	-3.21	rs7103936	-2.37e-03	 -3.05	 0.59259	552	  1	lasso	 3.15e-02	4.86e-03	-0.592593	5.53e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149577.11.wgt.RDat	SIDT2	11	1.17e+08	1.17e+08	0.357609	rs538847	-3.09	rs1060211	 2.73e-01	 -7.81	 2.06923	542	  6	lasso	 2.65e-01	2.03e-16	-2.120328	3.40e-02
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149582.11.wgt.RDat	TMEM25	11	1.18e+08	1.18e+08	0.097524	rs12797009	 4.00	rs537975	-2.77e-03	 -3.57	-0.49606	448	448	blup	 4.13e-03	1.69e-01	 0.054555	9.56e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149591.12.wgt.RDat	TAGLN	11	1.17e+08	1.17e+08	0.244236	rs538847	-3.09	rs9326248	 1.52e-01	 -6.52	 1.61538	536	 22	enet	 1.70e-01	1.31e-10	-1.896179	5.79e-02
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149742.5.wgt.RDat	SLC22A9	11	6.31e+07	6.32e+07	0.105663	rs2507928	 2.56	rs17157628	-3.99e-03	  3.24	 1.37647	294	294	blup	 6.81e-03	1.16e-01	 0.061179	9.51e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149743.9.wgt.RDat	TRPT1	11	6.40e+07	6.40e+07	0.202294	rs320143	-2.16	rs11603384	 5.41e-02	  4.54	-0.36321	345	345	blup	 8.02e-02	1.25e-05	-0.389651	6.97e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149761.4.wgt.RDat	NUDT22	11	6.40e+07	6.40e+07	0.062794	rs320143	-2.16	rs3824854	 3.92e-02	  3.61	 0.27799	345	  2	lasso	 1.45e-02	4.15e-02	 0.281147	7.79e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149781.8.wgt.RDat	FERMT3	11	6.40e+07	6.40e+07	0.030798	rs320143	-2.16	rs542966	-3.37e-03	 -2.78	-0.14902	342	  2	lasso	 2.43e-02	1.20e-02	 0.003621	9.97e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149782.7.wgt.RDat	PLCB3	11	6.40e+07	6.40e+07	0.028878	rs320143	-2.16	rs28395880	-4.24e-03	 -3.18	 0.52480	344	  3	lasso	-2.66e-04	3.33e-01	-0.589692	5.55e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149798.3.wgt.RDat	CDC42EP2	11	6.51e+07	6.51e+07	0.012918	rs732072	-2.98	rs7127811	-1.36e-03	  2.81	-1.16049	351	  1	lasso	 2.36e-02	1.31e-02	-1.160490	2.46e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000149806.6.wgt.RDat	FAU	11	6.49e+07	6.49e+07	0.022721	rs4647586	 2.76	rs470763	-4.58e-03	 -2.93	-0.33921	335	  2	lasso	-7.11e-05	3.22e-01	-0.205225	8.37e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000150316.7.wgt.RDat	CWC15	11	9.47e+07	9.47e+07	0.055394	rs2508421	-2.97	rs2510957	-2.39e-05	 -3.08	-0.41500	506	  2	lasso	 2.96e-02	6.14e-03	 0.234043	8.15e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000150672.12.wgt.RDat	DLG2	11	8.32e+07	8.53e+07	0.032648	rs2077815	-4.08	rs4943922	-1.32e-03	 -3.22	 0.27419	346	  1	enet	-7.99e-04	3.64e-01	-0.274194	7.84e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000150687.7.wgt.RDat	PRSS23	11	8.65e+07	8.67e+07	0.290741	rs10898536	-3.53	rs1452133	 2.90e-02	  5.08	-1.37688	608	608	blup	 1.66e-01	2.05e-10	-1.492102	1.36e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000150773.6.wgt.RDat	PIH1D2	11	1.12e+08	1.12e+08	0.036863	rs544354	 2.87	rs11214093	-4.59e-03	  2.95	 1.31250	353	  2	lasso	 5.85e-03	1.32e-01	 1.169622	2.42e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000150782.7.wgt.RDat	IL18	11	1.12e+08	1.12e+08	0.450037	rs544354	 2.87	rs5744256	 2.87e-01	 -8.04	-1.35193	387	  9	lasso	 2.96e-01	1.68e-18	 1.042336	2.97e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000150787.3.wgt.RDat	PTS	11	1.12e+08	1.12e+08	0.005270	NA	   NA	NA	       NA	    NA	      NA	  0	  0	enet	 1.22e-02	5.58e-02	       NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000151116.12.wgt.RDat	UEVLD	11	1.86e+07	1.86e+07	0.005643	NA	   NA	NA	       NA	    NA	      NA	  0	  0	enet	 1.57e-02	3.57e-02	       NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000151117.4.wgt.RDat	TMEM86A	11	1.87e+07	1.87e+07	0.318111	rs4757763	-2.97	rs1046615	-4.25e-03	 -3.45	-0.30093	474	474	blup	 3.53e-02	3.06e-03	 0.315867	7.52e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000151348.9.wgt.RDat	EXT2	11	4.41e+07	4.43e+07	0.153012	rs10742700	 3.08	rs897005	 3.48e-02	 -3.93	 0.63850	556	  4	lasso	 3.66e-02	2.60e-03	-0.430914	6.67e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000151364.11.wgt.RDat	KCTD14	11	7.77e+07	7.78e+07	0.000949	NA	   NA	NA	       NA	    NA	      NA	  0	  0	lasso	 1.94e-02	2.22e-02	       NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000151366.8.wgt.RDat	NDUFC2	11	7.78e+07	7.78e+07	0.201257	rs7930865	 2.57	rs694138	 5.96e-02	 -4.96	-1.77491	363	363	blup	 1.10e-01	2.90e-07	 0.557507	5.77e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000151376.12.wgt.RDat	ME3	11	8.62e+07	8.64e+07	0.170493	rs10898536	-3.53	rs4944613	 9.13e-02	  4.73	-0.89328	583	  4	lasso	 6.42e-02	8.93e-05	-0.890329	3.73e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000151498.7.wgt.RDat	ACAD8	11	1.34e+08	1.34e+08	0.091793	rs3019657	-2.39	rs11223864	-4.01e-03	 -3.06	 0.16931	584	584	blup	 3.29e-04	3.02e-01	 0.230938	8.17e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000151502.6.wgt.RDat	VPS26B	11	1.34e+08	1.34e+08	0.026712	NA	   NA	NA	       NA	    NA	      NA	  0	  0	lasso	 2.42e-02	1.20e-02	       NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000151503.8.wgt.RDat	NCAPD3	11	1.34e+08	1.34e+08	0.274377	rs3019657	-2.39	rs1144214	 6.75e-02	  4.43	-0.76585	570	570	blup	 5.60e-02	2.43e-04	 1.463973	1.43e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000151702.12.wgt.RDat	FLI1	11	1.29e+08	1.29e+08	0.047014	rs2156697	 2.78	rs11601431	 2.10e-03	 -3.14	 0.91129	566	 19	enet	 2.61e-02	9.57e-03	 0.827496	4.08e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000151715.3.wgt.RDat	TMEM45B	11	1.30e+08	1.30e+08	0.176209	rs11221743	 3.01	rs2241573	 6.69e-03	  4.32	 0.14554	479	479	blup	 5.14e-02	4.24e-04	 0.974585	3.30e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000152219.4.wgt.RDat	ARL14EP	11	3.03e+07	3.04e+07	0.292089	rs3781852	-3.02	rs571174	 2.63e-01	 -7.65	 0.67130	389	  6	lasso	 2.46e-01	3.10e-15	-0.728918	4.66e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000152268.8.wgt.RDat	SPON1	11	1.40e+07	1.43e+07	0.162216	rs2915409	 3.63	rs11023059	 2.59e-02	  4.56	-1.18687	428	428	blup	 2.84e-02	7.17e-03	-1.116882	2.64e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000152270.4.wgt.RDat	PDE3B	11	1.47e+07	1.49e+07	0.151361	rs2915409	 3.63	rs7938266	 8.89e-02	  5.57	 1.71144	298	298	blup	 7.99e-02	1.29e-05	 1.531162	1.26e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000152404.11.wgt.RDat	CWF19L2	11	1.07e+08	1.07e+08	0.066967	rs536915	-3.66	rs12224337	 2.00e-02	  3.48	 0.06030	470	470	blup	 1.51e-02	3.86e-02	-0.223479	8.23e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000152558.10.wgt.RDat	TMEM123	11	1.02e+08	1.02e+08	0.010101	rs660669	-2.46	rs10502009	-3.55e-03	 -3.27	 0.40063	518	518	blup	 3.66e-03	1.81e-01	 1.001691	3.16e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000152578.8.wgt.RDat	GRIA4	11	1.05e+08	1.06e+08	0.285757	rs11226669	-2.53	rs11823120	 3.21e-01	  8.73	 0.62814	336	  5	lasso	 3.27e-01	1.32e-20	 0.616224	5.38e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000154096.9.wgt.RDat	THY1	11	1.19e+08	1.19e+08	0.292341	rs12795576	 4.08	rs653106	 1.14e-01	  5.70	-0.28095	436	436	blup	 1.27e-01	3.72e-08	-0.019394	9.85e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000154114.8.wgt.RDat	TBCEL	11	1.21e+08	1.21e+08	0.114296	rs1893818	-2.74	rs665035	 4.89e-03	 -3.87	 0.98508	576	576	blup	 1.45e-02	4.13e-02	 1.609809	1.07e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000154127.5.wgt.RDat	UBASH3B	11	1.23e+08	1.23e+08	0.132291	rs11218583	 3.02	rs1109768	-4.59e-03	 -2.84	-1.24876	494	494	blup	 1.14e-03	2.65e-01	 1.015541	3.10e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000154133.10.wgt.RDat	ROBO4	11	1.25e+08	1.25e+08	0.167774	rs734434	 2.75	rs10893265	 4.88e-03	 -3.56	-0.51191	494	494	blup	 1.50e-02	3.87e-02	-0.113245	9.10e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000154134.10.wgt.RDat	ROBO3	11	1.25e+08	1.25e+08	0.208246	rs734434	 2.75	rs11219823	 1.21e-01	  5.50	-1.33831	497	 12	enet	 1.55e-01	9.86e-10	-1.286342	1.98e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000156599.6.wgt.RDat	ZDHHC5	11	5.74e+07	5.75e+07	0.077233	rs11601082	-2.44	rs7102271	 5.25e-02	  4.53	-0.59728	392	  3	lasso	 7.35e-02	2.82e-05	-0.871696	3.83e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000156603.10.wgt.RDat	MED19	11	5.75e+07	5.75e+07	0.159150	rs11601082	-2.44	rs9420	 6.20e-02	 -4.69	-0.94811	385	 24	enet	 9.02e-02	3.60e-06	 1.877181	6.05e-02
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000158483.11.wgt.RDat	FAM86C1	11	7.15e+07	7.15e+07	0.287232	rs12418533	-2.29	rs10898585	 8.90e-02	  5.70	-0.64286	336	 15	enet	 1.09e-01	3.24e-07	-0.764670	4.44e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000158555.10.wgt.RDat	GDPD5	11	7.51e+07	7.52e+07	0.016795	rs12361540	 3.24	rs3814715	 5.92e-03	  2.90	-0.12000	441	441	blup	 1.91e-03	2.35e-01	-0.264674	7.91e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000158636.12.wgt.RDat	C11orf30	11	7.62e+07	7.63e+07	0.061600	NA	   NA	NA	       NA	    NA	      NA	  0	  0	lasso	 8.58e-04	2.77e-01	       NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000159063.8.wgt.RDat	ALG8	11	7.78e+07	7.79e+07	0.090882	rs7930865	 2.57	rs10793269	 6.22e-02	 -4.67	-1.51961	343	  8	enet	 4.48e-02	9.52e-04	 1.580831	1.14e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000160172.6.wgt.RDat	FAM86C2P	11	6.76e+07	6.76e+07	0.512501	rs4385902	 2.15	rs10750814	-4.27e-03	 -3.57	 0.26866	272	272	blup	 1.35e-01	1.25e-08	-0.738322	4.60e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000160588.5.wgt.RDat	MPZL3	11	1.18e+08	1.18e+08	0.403906	rs17121962	-3.21	rs1629083	 3.23e-01	  8.68	-1.03000	543	  8	lasso	 3.20e-01	3.87e-20	-1.002532	3.16e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000160593.13.wgt.RDat	AMICA1	11	1.18e+08	1.18e+08	0.004948	rs17121962	-3.21	rs579037	 4.72e-03	 -3.40	-1.19211	549	  3	lasso	 3.84e-03	1.76e-01	 1.043229	2.97e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000160613.8.wgt.RDat	PCSK7	11	1.17e+08	1.17e+08	0.120583	rs538847	-3.09	rs2239011	 9.65e-03	  3.96	-0.34553	535	  4	lasso	 2.24e-02	1.52e-02	-0.826097	4.09e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000160654.5.wgt.RDat	CD3G	11	1.18e+08	1.18e+08	0.097607	rs17121962	-3.21	rs627291	-4.60e-03	  2.89	 0.24790	501	501	blup	 5.68e-03	1.35e-01	 0.903028	3.67e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000160695.10.wgt.RDat	VPS11	11	1.19e+08	1.19e+08	0.271437	rs12795576	 4.08	rs11217129	 1.02e-01	  5.83	-0.61194	383	  6	lasso	 1.32e-01	1.94e-08	-0.096511	9.23e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000160703.11.wgt.RDat	NLRX1	11	1.19e+08	1.19e+08	0.233845	rs12795576	 4.08	rs1567375	-3.11e-03	 -3.59	-0.02475	387	 33	enet	 1.65e-02	3.18e-02	 0.834421	4.04e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000161328.10.wgt.RDat	LRRC56	11	5.38e+05	5.55e+05	0.040700	rs10331	 3.15	rs7395319	-4.21e-03	 -3.06	-0.79259	430	430	blup	-2.12e-03	4.64e-01	-1.238443	2.16e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000162105.12.wgt.RDat	SHANK2	11	7.03e+07	7.10e+07	0.062930	NA	   NA	NA	       NA	    NA	      NA	  0	  0	enet	-1.22e-03	3.92e-01	       NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000162174.8.wgt.RDat	ASRGL1	11	6.21e+07	6.22e+07	0.257270	rs11231221	-2.48	rs2463833	 1.60e-01	  6.10	 0.83333	428	  5	lasso	 1.42e-01	5.40e-09	 0.607609	5.43e-01
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000162191.9.wgt.RDat	UBXN1	11	6.24e+07	6.24e+07	0.014826	NA	   NA	NA	       NA	    NA	      NA	  0	  0	lasso	 4.14e-03	1.69e-01	       NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000162194.8.wgt.RDat	C11orf48	11	6.24e+07	6.24e+07	0.118204	rs11231221	-2.48	rs11231176	 7.51e-03	  3.57	 0.84651	367	 27	enet	-9.59e-04	3.75e-01	 2.200072	2.78e-02
